Passing students: 
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Carpenter 73.6
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
Smith     90.4
